Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD0403,9/1/2024,9/5/2024,CUST148,Customer_19,Consumer,South,Office Supplies,Paper,Notebook,437.67,4,0,87.53
ORD0404,2/24/2024,3/1/2024,CUST096,Customer_295,Consumer,East,Technology,Computers,Laptop,223.47,2,0.08,26.82
ORD0405,5/31/2024,6/1/2024,CUST021,Customer_159,Consumer,North,Technology,Accessories,Mouse,925.59,4,0.01,175.86
ORD0406,9/12/2024,9/14/2024,CUST031,Customer_279,Home Office,South,Technology,Phones,Samsung Galaxy,599.74,2,0.09,65.97
ORD0407,2/16/2024,2/17/2024,CUST178,Customer_300,Corporate,North,Furniture,Chairs,Gaming Chair,547.26,5,0.29,-49.25
ORD0408,10/13/2024,10/18/2024,CUST075,Customer_139,Corporate,North,Office Supplies,Binders,Ring Binder,258.74,2,0.14,15.52
ORD0409,1/20/2024,1/22/2024,CUST016,Customer_258,Corporate,South,Office Supplies,Paper,Notebook,105.44,2,0.29,-9.49
ORD0410,6/28/2024,6/29/2024,CUST020,Customer_180,Home Office,South,Office Supplies,Binders,Clip Binder,245.56,3,0.29,-22.1
ORD0411,1/28/2024,2/4/2024,CUST154,Customer_270,Corporate,South,Office Supplies,Paper,Notebook,41.43,3,0.17,1.24
ORD0412,11/22/2024,11/25/2024,CUST028,Customer_12,Corporate,West,Technology,Accessories,Mouse,499.28,2,0.16,19.97
ORD0413,7/25/2024,7/30/2024,CUST209,Customer_93,Corporate,East,Office Supplies,Paper,A4 Paper Pack,583.63,1,0.25,-29.18
ORD0414,6/1/2024,6/4/2024,CUST090,Customer_163,Consumer,North,Technology,Accessories,Mouse,44.15,4,0.3,-4.41
ORD0415,11/2/2024,11/5/2024,CUST104,Customer_74,Consumer,West,Technology,Accessories,Headphones,618.09,4,0.12,49.45
ORD0416,11/30/2024,12/4/2024,CUST287,Customer_35,Home Office,South,Technology,Accessories,Headphones,63.79,4,0.18,1.28
ORD0417,4/8/2024,4/12/2024,CUST209,Customer_207,Corporate,West,Technology,Accessories,Headphones,111.2,2,0.29,-10.01
ORD0418,10/11/2024,10/13/2024,CUST119,Customer_200,Corporate,South,Office Supplies,Binders,Clip Binder,226.27,2,0.2,0
ORD0419,3/16/2024,3/18/2024,CUST112,Customer_269,Consumer,North,Technology,Phones,Samsung Galaxy,427.8,1,0.23,-12.83
ORD0420,12/14/2024,12/15/2024,CUST298,Customer_137,Consumer,North,Furniture,Tables,Dining Table,198.53,4,0.16,7.94
ORD0421,12/25/2024,12/31/2024,CUST275,Customer_2,Consumer,North,Technology,Computers,Desktop,674.7,4,0.18,13.49
ORD0422,2/16/2024,2/17/2024,CUST233,Customer_164,Consumer,East,Technology,Phones,iPhone,666.03,4,0.17,19.98
ORD0423,7/25/2024,7/31/2024,CUST165,Customer_239,Home Office,South,Furniture,Bookcases,Wooden Bookcase,285.29,3,0.18,5.71
ORD0424,8/2/2024,8/4/2024,CUST138,Customer_187,Corporate,West,Furniture,Bookcases,Wooden Bookcase,643.17,1,0.2,0
ORD0425,10/20/2024,10/21/2024,CUST231,Customer_261,Consumer,West,Furniture,Tables,Study Table,218.57,3,0.12,17.49
ORD0426,8/16/2024,8/22/2024,CUST242,Customer_96,Corporate,East,Technology,Accessories,Headphones,324.35,3,0.08,38.92
ORD0427,12/31/2024,1/7/2025,CUST257,Customer_167,Corporate,East,Office Supplies,Paper,Notebook,772.63,2,0.17,23.18
ORD0428,1/11/2024,1/14/2024,CUST080,Customer_130,Corporate,South,Furniture,Tables,Dining Table,704.36,4,0.01,133.83
ORD0429,6/4/2024,6/10/2024,CUST150,Customer_61,Home Office,North,Furniture,Chairs,Gaming Chair,138.25,3,0.13,9.68
ORD0430,8/23/2024,8/25/2024,CUST092,Customer_30,Home Office,South,Technology,Computers,Desktop,925.62,4,0.21,-9.26
ORD0431,10/29/2024,10/30/2024,CUST199,Customer_79,Home Office,West,Furniture,Bookcases,Metal Bookcase,684.24,3,0.12,54.74
ORD0432,10/13/2024,10/14/2024,CUST220,Customer_21,Corporate,South,Office Supplies,Storage,File Cabinet,556.19,4,0.13,38.93
ORD0433,2/11/2024,2/14/2024,CUST166,Customer_13,Consumer,South,Furniture,Chairs,Gaming Chair,497.02,5,0.17,14.91
ORD0434,6/21/2024,6/27/2024,CUST220,Customer_296,Consumer,West,Office Supplies,Storage,Storage Box,655.7,3,0.08,78.68
ORD0435,2/9/2024,2/14/2024,CUST212,Customer_237,Corporate,East,Office Supplies,Paper,Notebook,322.79,5,0.27,-22.6
ORD0436,11/7/2024,11/13/2024,CUST261,Customer_207,Consumer,East,Furniture,Tables,Dining Table,275.01,1,0.04,44
ORD0437,6/26/2024,6/30/2024,CUST107,Customer_11,Corporate,South,Office Supplies,Storage,File Cabinet,898.42,1,0.22,-17.97
ORD0438,7/28/2024,7/31/2024,CUST092,Customer_190,Consumer,West,Office Supplies,Storage,File Cabinet,559.11,4,0.05,83.87
ORD0439,9/11/2024,9/17/2024,CUST237,Customer_299,Consumer,East,Technology,Accessories,Mouse,715.99,1,0.28,-57.28
ORD0440,2/28/2024,3/2/2024,CUST050,Customer_245,Corporate,West,Office Supplies,Binders,Ring Binder,780.28,2,0.17,23.41
ORD0441,9/23/2024,9/25/2024,CUST273,Customer_190,Home Office,West,Furniture,Tables,Study Table,819.55,1,0.01,155.71
ORD0442,12/21/2024,12/22/2024,CUST142,Customer_48,Corporate,West,Office Supplies,Storage,File Cabinet,569.14,5,0.04,91.06
ORD0443,5/21/2024,5/24/2024,CUST179,Customer_99,Corporate,East,Technology,Computers,Desktop,88.26,3,0.02,15.89
ORD0444,12/17/2024,12/22/2024,CUST027,Customer_121,Consumer,East,Office Supplies,Storage,File Cabinet,634.99,4,0.23,-19.05
ORD0445,10/20/2024,10/26/2024,CUST146,Customer_124,Corporate,North,Technology,Phones,Samsung Galaxy,771.55,1,0.17,23.15
ORD0446,7/2/2024,7/8/2024,CUST200,Customer_239,Home Office,West,Furniture,Bookcases,Wooden Bookcase,869.9,1,0.02,156.58
ORD0447,11/17/2024,11/18/2024,CUST113,Customer_229,Corporate,South,Furniture,Bookcases,Wooden Bookcase,871.3,3,0.2,0
ORD0448,7/9/2024,7/16/2024,CUST181,Customer_145,Consumer,South,Furniture,Tables,Dining Table,652.21,4,0.27,-45.65
ORD0449,6/11/2024,6/15/2024,CUST146,Customer_233,Corporate,North,Office Supplies,Paper,A4 Paper Pack,421.75,2,0.06,59.05
ORD0450,6/10/2024,6/14/2024,CUST161,Customer_178,Corporate,West,Office Supplies,Storage,File Cabinet,652.83,3,0.14,39.17
ORD0451,8/3/2024,8/5/2024,CUST064,Customer_59,Corporate,South,Furniture,Chairs,Gaming Chair,626.78,4,0.06,87.75
ORD0452,3/14/2024,3/15/2024,CUST127,Customer_34,Consumer,South,Office Supplies,Paper,Notebook,898.58,1,0.3,-89.86
ORD0453,7/2/2024,7/3/2024,CUST023,Customer_263,Consumer,West,Technology,Accessories,Mouse,694.12,3,0.22,-13.88
ORD0454,12/7/2024,12/11/2024,CUST202,Customer_217,Corporate,West,Office Supplies,Storage,Storage Box,648.34,1,0.17,19.45
ORD0455,6/10/2024,6/17/2024,CUST053,Customer_184,Home Office,North,Technology,Computers,Desktop,666.91,2,0.02,120.04
ORD0456,7/27/2024,7/28/2024,CUST207,Customer_131,Consumer,North,Furniture,Chairs,Office Chair,312.14,1,0.28,-24.97
ORD0457,6/20/2024,6/25/2024,CUST170,Customer_96,Corporate,East,Technology,Accessories,Headphones,506.73,1,0.2,0
ORD0458,6/19/2024,6/23/2024,CUST145,Customer_194,Corporate,South,Office Supplies,Paper,Notebook,865.66,2,0.19,8.66
ORD0459,3/14/2024,3/17/2024,CUST181,Customer_17,Consumer,West,Office Supplies,Paper,Notebook,844.68,4,0.2,0
ORD0460,2/25/2024,3/2/2024,CUST028,Customer_239,Consumer,South,Furniture,Tables,Study Table,610.61,1,0.08,73.27
ORD0461,6/22/2024,6/24/2024,CUST237,Customer_166,Corporate,West,Office Supplies,Paper,A4 Paper Pack,175.49,2,0.24,-7.02
ORD0462,4/1/2024,4/7/2024,CUST005,Customer_125,Consumer,North,Technology,Computers,Laptop,602.67,1,0.06,84.37
ORD0463,7/31/2024,8/2/2024,CUST177,Customer_279,Corporate,West,Furniture,Tables,Study Table,176.48,1,0.03,30
ORD0464,6/5/2024,6/7/2024,CUST259,Customer_63,Home Office,North,Furniture,Chairs,Gaming Chair,278.88,5,0.19,2.79
ORD0465,4/23/2024,4/27/2024,CUST080,Customer_37,Home Office,North,Furniture,Tables,Study Table,874.7,5,0.28,-69.98
ORD0466,4/29/2024,5/5/2024,CUST246,Customer_260,Consumer,East,Office Supplies,Binders,Ring Binder,968.9,2,0.25,-48.44
ORD0467,1/26/2024,1/29/2024,CUST127,Customer_239,Corporate,West,Office Supplies,Storage,Storage Box,853.98,2,0.07,111.02
ORD0468,7/2/2024,7/4/2024,CUST079,Customer_52,Corporate,West,Furniture,Chairs,Gaming Chair,867.09,3,0.04,138.73
ORD0469,11/21/2024,11/26/2024,CUST223,Customer_139,Consumer,North,Technology,Phones,Samsung Galaxy,676.7,2,0.25,-33.83
ORD0470,5/31/2024,6/7/2024,CUST023,Customer_78,Corporate,South,Furniture,Bookcases,Metal Bookcase,308.56,2,0.18,6.17
ORD0471,12/22/2024,12/23/2024,CUST285,Customer_249,Corporate,East,Office Supplies,Paper,A4 Paper Pack,325.31,5,0.21,-3.25
ORD0472,3/23/2024,3/27/2024,CUST180,Customer_9,Corporate,South,Office Supplies,Storage,File Cabinet,849.91,4,0.26,-50.99
ORD0473,8/26/2024,8/27/2024,CUST165,Customer_242,Consumer,North,Technology,Computers,Desktop,800.09,4,0.17,24
ORD0474,1/23/2024,1/30/2024,CUST269,Customer_260,Consumer,North,Technology,Computers,Desktop,938.89,5,0.2,0
ORD0475,4/15/2024,4/18/2024,CUST164,Customer_176,Corporate,West,Technology,Accessories,Headphones,589.89,3,0,117.98
ORD0476,3/27/2024,3/30/2024,CUST094,Customer_176,Corporate,West,Technology,Computers,Desktop,422.97,1,0.12,33.84
ORD0477,4/1/2024,4/6/2024,CUST214,Customer_92,Consumer,East,Office Supplies,Storage,Storage Box,50.49,3,0.14,3.03
ORD0478,4/27/2024,4/29/2024,CUST289,Customer_198,Home Office,North,Furniture,Chairs,Office Chair,306.43,5,0.2,0
ORD0479,1/31/2024,2/4/2024,CUST132,Customer_232,Corporate,West,Technology,Phones,iPhone,99.67,5,0.21,-1
ORD0480,5/22/2024,5/26/2024,CUST025,Customer_59,Consumer,East,Furniture,Bookcases,Wooden Bookcase,606.41,1,0.12,48.51
ORD0481,4/17/2024,4/20/2024,CUST228,Customer_179,Corporate,West,Technology,Computers,Laptop,242.69,3,0.06,33.98
ORD0482,8/18/2024,8/21/2024,CUST046,Customer_133,Consumer,North,Office Supplies,Storage,File Cabinet,149.92,2,0.16,6
ORD0483,1/22/2024,1/26/2024,CUST178,Customer_234,Home Office,East,Furniture,Chairs,Gaming Chair,273.01,5,0.15,13.65
ORD0484,1/31/2024,2/5/2024,CUST260,Customer_133,Home Office,West,Office Supplies,Storage,Storage Box,94.06,4,0.09,10.35
ORD0485,4/17/2024,4/23/2024,CUST167,Customer_112,Consumer,East,Office Supplies,Binders,Clip Binder,63.88,3,0.21,-0.64
ORD0486,7/1/2024,7/7/2024,CUST052,Customer_203,Consumer,West,Furniture,Bookcases,Wooden Bookcase,978.51,5,0.05,146.78
ORD0487,10/10/2024,10/13/2024,CUST238,Customer_294,Home Office,South,Furniture,Chairs,Office Chair,873.71,5,0.02,157.27
ORD0488,3/29/2024,4/4/2024,CUST101,Customer_149,Home Office,West,Office Supplies,Storage,File Cabinet,377.48,5,0.23,-11.32
ORD0489,9/28/2024,10/1/2024,CUST254,Customer_81,Consumer,East,Office Supplies,Binders,Clip Binder,934.48,4,0.21,-9.34
ORD0490,2/3/2024,2/4/2024,CUST071,Customer_258,Consumer,West,Furniture,Tables,Dining Table,703.63,5,0.18,14.07
ORD0491,8/19/2024,8/26/2024,CUST049,Customer_299,Consumer,South,Furniture,Chairs,Office Chair,256.76,5,0.03,43.65
ORD0492,7/3/2024,7/4/2024,CUST132,Customer_191,Corporate,East,Technology,Computers,Desktop,670.71,2,0.25,-33.54
ORD0493,11/19/2024,11/21/2024,CUST033,Customer_7,Home Office,West,Office Supplies,Binders,Clip Binder,966.04,1,0.03,164.23
ORD0494,11/20/2024,11/25/2024,CUST085,Customer_109,Consumer,North,Furniture,Tables,Study Table,348.31,1,0.13,24.38
ORD0495,1/22/2024,1/23/2024,CUST231,Customer_20,Home Office,North,Furniture,Tables,Study Table,839.8,2,0.13,58.79
ORD0496,12/14/2024,12/21/2024,CUST132,Customer_157,Corporate,South,Technology,Computers,Laptop,776.12,4,0.28,-62.09
ORD0497,4/1/2024,4/5/2024,CUST178,Customer_282,Home Office,West,Furniture,Bookcases,Metal Bookcase,761.7,1,0.25,-38.08
ORD0498,11/7/2024,11/13/2024,CUST145,Customer_10,Home Office,North,Office Supplies,Paper,A4 Paper Pack,668.2,3,0.08,80.18
ORD0499,8/1/2024,8/5/2024,CUST181,Customer_33,Corporate,North,Technology,Computers,Desktop,615.03,2,0.1,61.5
ORD0500,7/23/2024,7/24/2024,CUST280,Customer_53,Home Office,West,Furniture,Bookcases,Wooden Bookcase,975.03,5,0.01,185.26
ORD0501,4/7/2024,4/10/2024,CUST256,Customer_106,Consumer,East,Furniture,Chairs,Gaming Chair,324.18,1,0.15,16.21
ORD0502,4/4/2024,4/7/2024,CUST225,Customer_167,Consumer,East,Furniture,Chairs,Gaming Chair,186.16,2,0.04,29.79
ORD0503,2/24/2024,2/28/2024,CUST119,Customer_48,Consumer,North,Office Supplies,Storage,File Cabinet,576.39,2,0.24,-23.06
ORD0504,7/15/2024,7/19/2024,CUST063,Customer_250,Home Office,East,Office Supplies,Storage,Storage Box,589.79,5,0.08,70.77
ORD0505,3/23/2024,3/24/2024,CUST026,Customer_187,Consumer,West,Office Supplies,Binders,Clip Binder,620.22,5,0.09,68.22
ORD0506,9/27/2024,10/4/2024,CUST192,Customer_127,Consumer,North,Office Supplies,Storage,Storage Box,276.23,1,0.01,52.48
ORD0507,1/26/2024,1/30/2024,CUST085,Customer_86,Corporate,East,Office Supplies,Storage,Storage Box,77.12,3,0.15,3.86
ORD0508,6/30/2024,7/7/2024,CUST266,Customer_67,Home Office,South,Office Supplies,Storage,File Cabinet,291.05,4,0.16,11.64
ORD0509,5/13/2024,5/16/2024,CUST272,Customer_6,Home Office,East,Furniture,Tables,Study Table,155.95,3,0.2,0
ORD0510,7/29/2024,7/31/2024,CUST056,Customer_256,Corporate,South,Furniture,Chairs,Office Chair,180.63,2,0.04,28.9
ORD0511,8/2/2024,8/3/2024,CUST214,Customer_236,Corporate,South,Office Supplies,Paper,Notebook,769.89,2,0.04,123.18
ORD0512,11/12/2024,11/19/2024,CUST249,Customer_37,Consumer,West,Office Supplies,Paper,A4 Paper Pack,533.56,3,0.03,90.71
ORD0513,8/18/2024,8/19/2024,CUST064,Customer_192,Corporate,East,Furniture,Bookcases,Wooden Bookcase,225.58,2,0.25,-11.28
ORD0514,5/14/2024,5/16/2024,CUST220,Customer_57,Consumer,West,Technology,Phones,iPhone,347.23,2,0.1,34.72
ORD0515,1/27/2024,1/29/2024,CUST034,Customer_291,Consumer,East,Technology,Accessories,Mouse,487.41,5,0.06,68.24
ORD0516,8/1/2024,8/8/2024,CUST120,Customer_12,Consumer,East,Furniture,Tables,Study Table,434.91,2,0.13,30.44
ORD0517,12/8/2024,12/9/2024,CUST179,Customer_196,Corporate,North,Furniture,Bookcases,Metal Bookcase,101.98,5,0.03,17.34
ORD0518,12/8/2024,12/10/2024,CUST269,Customer_206,Consumer,South,Furniture,Bookcases,Wooden Bookcase,367.91,1,0.22,-7.36
ORD0519,9/3/2024,9/10/2024,CUST113,Customer_190,Consumer,East,Office Supplies,Storage,File Cabinet,942.65,5,0.28,-75.41
ORD0520,8/12/2024,8/17/2024,CUST163,Customer_177,Home Office,West,Office Supplies,Storage,Storage Box,780.87,2,0.16,31.23
ORD0521,12/30/2024,12/31/2024,CUST280,Customer_28,Consumer,North,Office Supplies,Storage,Storage Box,878.27,2,0.01,166.87
ORD0522,11/5/2024,11/8/2024,CUST093,Customer_233,Home Office,South,Technology,Phones,Samsung Galaxy,121.11,3,0.04,19.38
ORD0523,4/18/2024,4/20/2024,CUST282,Customer_35,Corporate,East,Furniture,Chairs,Gaming Chair,373.83,4,0.15,18.69
ORD0524,5/26/2024,5/28/2024,CUST203,Customer_288,Home Office,South,Furniture,Tables,Dining Table,767.57,2,0.3,-76.76
ORD0525,9/24/2024,9/29/2024,CUST017,Customer_62,Consumer,South,Furniture,Chairs,Gaming Chair,169.83,3,0.06,23.78
ORD0526,5/20/2024,5/26/2024,CUST261,Customer_44,Corporate,West,Technology,Computers,Laptop,301.76,4,0.09,33.19
ORD0527,10/21/2024,10/23/2024,CUST222,Customer_223,Home Office,East,Office Supplies,Binders,Ring Binder,560.62,2,0.28,-44.85
ORD0528,6/16/2024,6/17/2024,CUST287,Customer_270,Consumer,East,Technology,Accessories,Mouse,71.44,3,0.01,13.57
ORD0529,11/2/2024,11/5/2024,CUST037,Customer_224,Corporate,East,Technology,Computers,Laptop,28.32,3,0.29,-2.55
ORD0530,8/26/2024,8/30/2024,CUST142,Customer_12,Home Office,East,Office Supplies,Binders,Clip Binder,563.71,3,0.01,107.1
ORD0531,4/26/2024,4/29/2024,CUST180,Customer_277,Corporate,West,Furniture,Chairs,Gaming Chair,533.13,4,0.11,47.98
ORD0532,12/31/2024,1/2/2025,CUST076,Customer_166,Home Office,North,Furniture,Chairs,Gaming Chair,468.58,5,0.02,84.34
ORD0533,4/11/2024,4/14/2024,CUST001,Customer_64,Corporate,North,Furniture,Chairs,Office Chair,198.48,1,0.05,29.77
ORD0534,6/1/2024,6/7/2024,CUST095,Customer_146,Corporate,East,Technology,Accessories,Mouse,700.18,5,0.12,56.01
ORD0535,1/31/2024,2/5/2024,CUST259,Customer_20,Corporate,West,Office Supplies,Binders,Clip Binder,439.24,1,0.18,8.78
ORD0536,7/22/2024,7/28/2024,CUST050,Customer_132,Corporate,South,Technology,Phones,iPhone,81.41,2,0.08,9.77
ORD0537,3/14/2024,3/18/2024,CUST040,Customer_52,Corporate,South,Office Supplies,Storage,File Cabinet,666.87,2,0.01,126.71
ORD0538,7/4/2024,7/8/2024,CUST009,Customer_157,Corporate,East,Furniture,Bookcases,Wooden Bookcase,565.79,3,0.02,101.84
ORD0539,7/1/2024,7/2/2024,CUST275,Customer_97,Consumer,South,Furniture,Chairs,Gaming Chair,574.9,2,0.15,28.75
ORD0540,4/26/2024,5/3/2024,CUST167,Customer_116,Corporate,South,Technology,Accessories,Headphones,470.82,1,0.13,32.96
ORD0541,1/5/2024,1/11/2024,CUST145,Customer_222,Corporate,South,Office Supplies,Storage,File Cabinet,476.02,2,0.2,0
ORD0542,10/10/2024,10/16/2024,CUST296,Customer_196,Consumer,East,Technology,Computers,Desktop,930.13,4,0.02,167.42
ORD0543,7/9/2024,7/14/2024,CUST192,Customer_20,Corporate,East,Office Supplies,Paper,A4 Paper Pack,680.65,2,0.2,0
ORD0544,10/8/2024,10/13/2024,CUST152,Customer_58,Home Office,South,Technology,Accessories,Headphones,653.94,3,0.04,104.63
ORD0545,9/27/2024,9/29/2024,CUST180,Customer_292,Corporate,North,Technology,Phones,Samsung Galaxy,243.51,3,0.3,-24.35
ORD0546,12/26/2024,12/29/2024,CUST026,Customer_59,Home Office,South,Technology,Phones,iPhone,912.61,3,0.01,173.4
ORD0547,4/26/2024,4/28/2024,CUST007,Customer_26,Home Office,East,Technology,Accessories,Headphones,802.96,3,0.02,144.53
ORD0548,10/10/2024,10/17/2024,CUST107,Customer_89,Corporate,West,Technology,Accessories,Headphones,811.98,2,0.3,-81.2
ORD0549,6/4/2024,6/6/2024,CUST003,Customer_12,Corporate,South,Furniture,Chairs,Office Chair,663.51,3,0.29,-59.72
ORD0550,2/8/2024,2/14/2024,CUST261,Customer_74,Consumer,South,Technology,Phones,Samsung Galaxy,460.26,4,0.07,59.83
ORD0551,10/19/2024,10/23/2024,CUST053,Customer_84,Home Office,East,Technology,Accessories,Mouse,419.76,1,0.25,-20.99
ORD0552,9/14/2024,9/15/2024,CUST163,Customer_54,Home Office,East,Furniture,Chairs,Gaming Chair,367.89,4,0.13,25.75
ORD0553,1/1/2024,1/8/2024,CUST127,Customer_282,Consumer,West,Technology,Accessories,Headphones,727.52,5,0.09,80.03
ORD0554,1/20/2024,1/24/2024,CUST143,Customer_142,Home Office,West,Technology,Computers,Laptop,832.31,3,0.24,-33.29
ORD0555,10/29/2024,11/5/2024,CUST224,Customer_41,Consumer,West,Furniture,Tables,Dining Table,550.18,4,0.29,-49.52
ORD0556,1/7/2024,1/9/2024,CUST208,Customer_279,Corporate,South,Technology,Computers,Desktop,49.7,3,0.23,-1.49
ORD0557,3/31/2024,4/7/2024,CUST297,Customer_199,Consumer,North,Office Supplies,Paper,Notebook,770.99,1,0.23,-23.13
ORD0558,8/8/2024,8/9/2024,CUST281,Customer_86,Consumer,North,Office Supplies,Storage,File Cabinet,242.64,1,0.21,-2.43
ORD0559,1/7/2024,1/10/2024,CUST300,Customer_143,Consumer,North,Office Supplies,Storage,Storage Box,573.14,1,0.12,45.85
ORD0560,10/24/2024,10/28/2024,CUST276,Customer_222,Corporate,North,Office Supplies,Storage,Storage Box,511.97,3,0.09,56.32
ORD0561,10/11/2024,10/18/2024,CUST111,Customer_151,Consumer,North,Technology,Computers,Desktop,693.36,5,0.1,69.34
ORD0562,1/24/2024,1/27/2024,CUST170,Customer_109,Corporate,East,Technology,Computers,Desktop,453.04,2,0.07,58.9
ORD0563,4/12/2024,4/16/2024,CUST288,Customer_273,Consumer,West,Furniture,Bookcases,Metal Bookcase,942.76,5,0.11,84.85
ORD0564,9/29/2024,10/4/2024,CUST235,Customer_119,Home Office,North,Office Supplies,Binders,Ring Binder,725.5,2,0.07,94.31
ORD0565,8/25/2024,8/29/2024,CUST066,Customer_257,Corporate,North,Technology,Accessories,Headphones,355.76,5,0.29,-32.02
ORD0566,11/16/2024,11/22/2024,CUST200,Customer_27,Home Office,South,Office Supplies,Storage,File Cabinet,605.23,3,0.23,-18.16
ORD0567,6/23/2024,6/26/2024,CUST134,Customer_105,Corporate,North,Technology,Accessories,Headphones,735.28,4,0.24,-29.41
ORD0568,6/11/2024,6/12/2024,CUST197,Customer_291,Corporate,North,Furniture,Chairs,Office Chair,22.33,1,0.25,-1.12
ORD0569,3/4/2024,3/11/2024,CUST252,Customer_229,Consumer,North,Furniture,Tables,Study Table,278.67,3,0.05,41.8
ORD0570,8/8/2024,8/10/2024,CUST133,Customer_68,Corporate,North,Office Supplies,Binders,Clip Binder,102.49,2,0.06,14.35
ORD0571,2/22/2024,2/27/2024,CUST048,Customer_260,Corporate,East,Furniture,Bookcases,Metal Bookcase,221.15,2,0.2,0
ORD0572,1/23/2024,1/28/2024,CUST127,Customer_133,Consumer,South,Office Supplies,Storage,File Cabinet,876.65,5,0.3,-87.66
ORD0573,5/26/2024,6/1/2024,CUST155,Customer_201,Corporate,South,Office Supplies,Paper,A4 Paper Pack,429.29,4,0.22,-8.59
ORD0574,3/17/2024,3/21/2024,CUST199,Customer_195,Corporate,North,Furniture,Tables,Dining Table,355.4,2,0.17,10.66
ORD0575,6/18/2024,6/23/2024,CUST253,Customer_151,Consumer,West,Furniture,Tables,Dining Table,64.47,2,0.08,7.74
ORD0576,3/19/2024,3/23/2024,CUST153,Customer_94,Home Office,North,Technology,Accessories,Headphones,497.73,2,0.14,29.86
ORD0577,6/24/2024,6/28/2024,CUST189,Customer_295,Corporate,East,Technology,Computers,Laptop,179.36,3,0.17,5.38
ORD0578,8/27/2024,9/2/2024,CUST197,Customer_36,Home Office,North,Furniture,Chairs,Office Chair,748.22,3,0.25,-37.41
ORD0579,11/16/2024,11/18/2024,CUST028,Customer_88,Home Office,West,Furniture,Tables,Dining Table,364.78,3,0.01,69.31
ORD0580,5/10/2024,5/16/2024,CUST249,Customer_53,Home Office,West,Office Supplies,Storage,Storage Box,465.64,3,0.26,-27.94
ORD0581,9/9/2024,9/11/2024,CUST076,Customer_273,Consumer,East,Office Supplies,Paper,Notebook,180.98,1,0.04,28.96
ORD0582,12/28/2024,12/29/2024,CUST024,Customer_31,Home Office,East,Office Supplies,Storage,File Cabinet,347.92,4,0.29,-31.31
ORD0583,2/21/2024,2/25/2024,CUST026,Customer_82,Corporate,East,Technology,Accessories,Headphones,880.34,4,0.11,79.23
ORD0584,11/5/2024,11/11/2024,CUST264,Customer_10,Corporate,North,Technology,Accessories,Mouse,737.52,2,0.1,73.75
ORD0585,6/1/2024,6/5/2024,CUST156,Customer_121,Home Office,East,Office Supplies,Paper,Notebook,691.6,5,0.18,13.83
ORD0586,10/30/2024,11/4/2024,CUST034,Customer_299,Home Office,North,Office Supplies,Paper,A4 Paper Pack,132.87,5,0.14,7.97
ORD0587,12/5/2024,12/12/2024,CUST132,Customer_34,Home Office,South,Office Supplies,Paper,Notebook,345.82,4,0.26,-20.75
ORD0588,7/28/2024,8/1/2024,CUST111,Customer_262,Home Office,East,Furniture,Bookcases,Wooden Bookcase,51.94,1,0.12,4.16
ORD0589,1/6/2024,1/7/2024,CUST004,Customer_263,Consumer,East,Technology,Computers,Laptop,826.6,2,0.11,74.39
ORD0590,4/14/2024,4/21/2024,CUST265,Customer_261,Home Office,West,Office Supplies,Binders,Ring Binder,657.31,4,0.26,-39.44
ORD0591,1/24/2024,1/31/2024,CUST181,Customer_227,Corporate,East,Office Supplies,Storage,Storage Box,902.47,5,0.3,-90.25
ORD0592,9/13/2024,9/16/2024,CUST231,Customer_155,Corporate,West,Office Supplies,Storage,File Cabinet,766.92,2,0.29,-69.02
ORD0593,7/7/2024,7/12/2024,CUST030,Customer_284,Home Office,North,Office Supplies,Storage,Storage Box,534.28,2,0.29,-48.09
ORD0594,9/30/2024,10/4/2024,CUST181,Customer_126,Corporate,South,Technology,Phones,iPhone,108.72,2,0.18,2.17
ORD0595,4/21/2024,4/23/2024,CUST094,Customer_170,Consumer,West,Technology,Accessories,Mouse,434.21,1,0.07,56.45
ORD0596,6/17/2024,6/19/2024,CUST167,Customer_150,Consumer,North,Office Supplies,Binders,Ring Binder,482.46,3,0.11,43.42
ORD0597,7/18/2024,7/19/2024,CUST053,Customer_28,Home Office,North,Office Supplies,Paper,Notebook,747.45,2,0.08,89.69
ORD0598,8/28/2024,8/29/2024,CUST294,Customer_178,Corporate,West,Furniture,Tables,Dining Table,611.72,2,0.07,79.52
ORD0599,7/17/2024,7/21/2024,CUST100,Customer_191,Corporate,East,Office Supplies,Paper,A4 Paper Pack,735.89,3,0.23,-22.08
ORD0600,12/1/2024,12/4/2024,CUST018,Customer_274,Consumer,West,Office Supplies,Paper,Notebook,969.66,3,0.08,116.36
ORD0601,3/25/2024,3/26/2024,CUST271,Customer_21,Corporate,West,Office Supplies,Binders,Ring Binder,858.95,1,0.2,0
ORD0602,11/8/2024,11/12/2024,CUST270,Customer_178,Corporate,West,Office Supplies,Paper,Notebook,644.45,2,0.19,6.44
ORD0603,4/15/2024,4/16/2024,CUST148,Customer_192,Home Office,West,Furniture,Bookcases,Metal Bookcase,628.57,4,0.18,12.57
ORD0604,3/4/2024,3/5/2024,CUST072,Customer_109,Corporate,South,Technology,Accessories,Mouse,951.86,3,0.11,85.67
ORD0605,1/21/2024,1/22/2024,CUST021,Customer_145,Consumer,East,Furniture,Chairs,Office Chair,213.43,5,0.25,-10.67
